Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena,Game ID,Cuota_L,Cuota_V
"Mon, Jan 15, 2024",3:00p,Detroit Pistons,129,Washington Wizards,117,https://www.basketball-reference.com/boxscores/202401150WAS.html,"15,156",2:06,Capital One Arena,Mon_Jan_15_2024_Washington_Wizards,1.44,2.83
"Mon, Jan 15, 2024",3:30p,San Antonio Spurs,99,Atlanta Hawks,109,https://www.basketball-reference.com/boxscores/202401150ATL.html,"17,447",2:17,State Farm Arena,Mon_Jan_15_2024_Atlanta_Hawks,1.28,3.8
"Mon, Jan 15, 2024",6:00p,Golden State Warriors,107,Memphis Grizzlies,116,https://www.basketball-reference.com/boxscores/202401150MEM.html,"16,612",2:22,FedEx Forum,Mon_Jan_15_2024_Memphis_Grizzlies,3.44,1.32
"Mon, Jan 15, 2024",7:00p,Chicago Bulls,91,Cleveland Cavaliers,109,https://www.basketball-reference.com/boxscores/202401150CLE.html,"19,432",2:10,Rocket Mortgage Fieldhouse,Mon_Jan_15_2024_Cleveland_Cavaliers,1.56,2.49
"Mon, Jan 15, 2024",7:30p,Miami Heat,96,Brooklyn Nets,95,https://www.basketball-reference.com/boxscores/202401150BRK.html,"17,893",2:28,Barclays Center,Mon_Jan_15_2024_Brooklyn_Nets,1.96,1.85
"Mon, Jan 15, 2024",7:30p,Boston Celtics,105,Toronto Raptors,96,https://www.basketball-reference.com/boxscores/202401150TOR.html,"19,278",2:06,Scotiabank Arena,Mon_Jan_15_2024_Toronto_Raptors,3.16,1.37
"Mon, Jan 15, 2024",9:00p,Indiana Pacers,105,Utah Jazz,132,https://www.basketball-reference.com/boxscores/202401150UTA.html,"18,206",2:15,Delta Center,Mon_Jan_15_2024_Utah_Jazz,1.37,3.18
"Mon, Jan 15, 2024",10:30p,Oklahoma City Thunder,105,Los Angeles Lakers,112,https://www.basketball-reference.com/boxscores/202401150LAL.html,"18,997",2:05,Crypto.com Arena,Mon_Jan_15_2024_Los_Angeles_Lakers,2.19,1.7
"Tue, Jan 16, 2024",7:30p,Denver Nuggets,121,Philadelphia 76ers,126,https://www.basketball-reference.com/boxscores/202401160PHI.html,"19,775",2:28,Wells Fargo Center,Tue_Jan_16_2024_Philadelphia_76ers,1.79,2.03
"Tue, Jan 16, 2024",9:00p,Sacramento Kings,117,Phoenix Suns,119,https://www.basketball-reference.com/boxscores/202401160PHO.html,"17,071",2:14,Footprint Center,Tue_Jan_16_2024_Phoenix_Suns,1.58,2.44
"Tue, Jan 16, 2024",10:00p,Oklahoma City Thunder,117,Los Angeles Clippers,128,https://www.basketball-reference.com/boxscores/202401160LAC.html,"19,370",2:20,Crypto.com Arena,Tue_Jan_16_2024_Los_Angeles_Clippers,1.42,2.93
"Wed, Jan 17, 2024",7:00p,Minnesota Timberwolves,124,Detroit Pistons,117,https://www.basketball-reference.com/boxscores/202401170DET.html,"16,022",2:07,Little Caesars Arena,Wed_Jan_17_2024_Detroit_Pistons,3.35,1.13
"Wed, Jan 17, 2024",7:30p,Orlando Magic,104,Atlanta Hawks,106,https://www.basketball-reference.com/boxscores/202401170ATL.html,"14,541",2:14,State Farm Arena,Wed_Jan_17_2024_Atlanta_Hawks,1.57,2.47
"Wed, Jan 17, 2024",7:30p,San Antonio Spurs,98,Boston Celtics,117,https://www.basketball-reference.com/boxscores/202401170BOS.html,"19,156",2:00,TD Garden,Wed_Jan_17_2024_Boston_Celtics,1.08,8.25
"Wed, Jan 17, 2024",7:30p,Milwaukee Bucks,95,Cleveland Cavaliers,135,https://www.basketball-reference.com/boxscores/202401170CLE.html,"19,432",2:02,Rocket Mortgage Fieldhouse,Wed_Jan_17_2024_Cleveland_Cavaliers,1.79,2.04
"Wed, Jan 17, 2024",7:30p,Houston Rockets,94,New York Knicks,109,https://www.basketball-reference.com/boxscores/202401170NYK.html,"19,439",2:15,Madison Square Garden (IV),Wed_Jan_17_2024_New_York_Knicks,1.36,3.28
"Wed, Jan 17, 2024",7:30p,Miami Heat,97,Toronto Raptors,121,https://www.basketball-reference.com/boxscores/202401170TOR.html,"19,631",2:01,Scotiabank Arena,Wed_Jan_17_2024_Toronto_Raptors,2.25,1.66
"Wed, Jan 17, 2024",8:00p,Charlotte Hornets,112,New Orleans Pelicans,132,https://www.basketball-reference.com/boxscores/202401170NOP.html,"16,093",2:04,Smoothie King Center,Wed_Jan_17_2024_New_Orleans_Pelicans,1.14,5.8
"Wed, Jan 17, 2024",8:30p,Dallas Mavericks,110,Los Angeles Lakers,127,https://www.basketball-reference.com/boxscores/202401170LAL.html,"18,338",2:17,Crypto.com Arena,Wed_Jan_17_2024_Los_Angeles_Lakers,1.67,2.24
"Wed, Jan 17, 2024",10:00p,Brooklyn Nets,103,Portland Trail Blazers,105,https://www.basketball-reference.com/boxscores/202401170POR.html,"17,021",2:13,Moda Center,Wed_Jan_17_2024_Portland_Trail_Blazers,2.72,1.47
"Thu, Jan 18, 2024",7:30p,Washington Wizards,109,New York Knicks,113,https://www.basketball-reference.com/boxscores/202401180NYK.html,"19,466",2:24,Madison Square Garden (IV),Thu_Jan_18_2024_New_York_Knicks,1.14,5.8
"Thu, Jan 18, 2024",7:30p,Chicago Bulls,116,Toronto Raptors,110,https://www.basketball-reference.com/boxscores/202401180TOR.html,"19,312",2:13,Scotiabank Arena,Thu_Jan_18_2024_Toronto_Raptors,2.08,1.77
"Thu, Jan 18, 2024",9:00p,Oklahoma City Thunder,134,Utah Jazz,129,https://www.basketball-reference.com/boxscores/202401180UTA.html,"18,206",2:24,Delta Center,Thu_Jan_18_2024_Utah_Jazz,2.31,1.63
"Thu, Jan 18, 2024",10:00p,Memphis Grizzlies,103,Minnesota Timberwolves,118,https://www.basketball-reference.com/boxscores/202401180MIN.html,"18,024",2:15,Target Center,Thu_Jan_18_2024_Minnesota_Timberwolves,1.14,6.1
"Thu, Jan 18, 2024",10:00p,Indiana Pacers,126,Sacramento Kings,121,https://www.basketball-reference.com/boxscores/202401180SAC.html,"17,832",2:24,Golden 1 Center,Thu_Jan_18_2024_Sacramento_Kings,1.3,3.66
"Fri, Jan 19, 2024",7:00p,San Antonio Spurs,120,Charlotte Hornets,124,https://www.basketball-reference.com/boxscores/202401190CHO.html,"19,093",2:10,Spectrum Center,Fri_Jan_19_2024_Charlotte_Hornets,1.53,2.56
"Fri, Jan 19, 2024",7:00p,Philadelphia 76ers,124,Orlando Magic,109,https://www.basketball-reference.com/boxscores/202401190ORL.html,"19,063",2:16,Kia Center,Fri_Jan_19_2024_Orlando_Magic,2.7,1.48
"Fri, Jan 19, 2024",7:30p,Denver Nuggets,102,Boston Celtics,100,https://www.basketball-reference.com/boxscores/202401190BOS.html,"19,156",2:12,TD Garden,Fri_Jan_19_2024_Boston_Celtics,1.36,3.25
"Fri, Jan 19, 2024",8:00p,Atlanta Hawks,109,Miami Heat,108,https://www.basketball-reference.com/boxscores/202401190MIA.html,"20,040",2:34,Kaseya Center,Fri_Jan_19_2024_Miami_Heat,1.35,3.27
"Fri, Jan 19, 2024",8:00p,Phoenix Suns,123,New Orleans Pelicans,109,https://www.basketball-reference.com/boxscores/202401190NOP.html,"18,686",2:07,Smoothie King Center,Fri_Jan_19_2024_New_Orleans_Pelicans,1.73,2.13
"Fri, Jan 19, 2024",10:00p,Indiana Pacers,115,Portland Trail Blazers,118,https://www.basketball-reference.com/boxscores/202401190POR.html,"18,595",2:26,Moda Center,Fri_Jan_19_2024_Portland_Trail_Blazers,3.66,1.3
"Fri, Jan 19, 2024",10:30p,Brooklyn Nets,130,Los Angeles Lakers,112,https://www.basketball-reference.com/boxscores/202401190LAL.html,"18,997",2:11,Crypto.com Arena,Fri_Jan_19_2024_Los_Angeles_Lakers,1.34,3.36
"Sat, Jan 20, 2024",3:00p,Milwaukee Bucks,141,Detroit Pistons,135,https://www.basketball-reference.com/boxscores/202401200DET.html,"19,996",2:27,Little Caesars Arena,Sat_Jan_20_2024_Detroit_Pistons,7.55,1.09
"Sat, Jan 20, 2024",7:00p,Philadelphia 76ers,97,Charlotte Hornets,89,https://www.basketball-reference.com/boxscores/202401200CHO.html,"18,261",2:09,Spectrum Center,Sat_Jan_20_2024_Charlotte_Hornets,5.7,1.15
"Sat, Jan 20, 2024",7:00p,San Antonio Spurs,131,Washington Wizards,127,https://www.basketball-reference.com/boxscores/202401200WAS.html,"17,922",2:17,Capital One Arena,Sat_Jan_20_2024_Washington_Wizards,1.75,2.1
"Sat, Jan 20, 2024",7:30p,Cleveland Cavaliers,116,Atlanta Hawks,95,https://www.basketball-reference.com/boxscores/202401200ATL.html,"17,047",2:04,State Farm Arena,Sat_Jan_20_2024_Atlanta_Hawks,2.09,1.77
"Sat, Jan 20, 2024",7:30p,Toronto Raptors,100,New York Knicks,126,https://www.basketball-reference.com/boxscores/202401200NYK.html,"19,812",2:11,Madison Square Garden (IV),Sat_Jan_20_2024_New_York_Knicks,1.33,3.4
"Sat, Jan 20, 2024",8:00p,Memphis Grizzlies,96,Chicago Bulls,125,https://www.basketball-reference.com/boxscores/202401200CHI.html,"21,441",2:07,United Center,Sat_Jan_20_2024_Chicago_Bulls,1.32,3.47
"Sat, Jan 20, 2024",8:00p,Utah Jazz,126,Houston Rockets,127,https://www.basketball-reference.com/boxscores/202401200HOU.html,"16,618",2:41,Toyota Center,Sat_Jan_20_2024_Houston_Rockets,1.78,2.06
"Sat, Jan 20, 2024",8:00p,Oklahoma City Thunder,102,Minnesota Timberwolves,97,https://www.basketball-reference.com/boxscores/202401200MIN.html,"18,024",2:24,Target Center,Sat_Jan_20_2024_Minnesota_Timberwolves,1.67,2.25
"Sun, Jan 21, 2024",3:30p,Brooklyn Nets,114,Los Angeles Clippers,125,https://www.basketball-reference.com/boxscores/202401210LAC.html,"19,370",2:20,Crypto.com Arena,Sun_Jan_21_2024_Los_Angeles_Clippers,1.2,4.77
"Sun, Jan 21, 2024",6:00p,Miami Heat,87,Orlando Magic,105,https://www.basketball-reference.com/boxscores/202401210ORL.html,"18,102",2:17,Kia Center,Sun_Jan_21_2024_Orlando_Magic,1.87,1.94
"Sun, Jan 21, 2024",6:00p,Denver Nuggets,113,Washington Wizards,104,https://www.basketball-reference.com/boxscores/202401210WAS.html,"17,107",2:09,Capital One Arena,Sun_Jan_21_2024_Washington_Wizards,6.3,1.13
"Sun, Jan 21, 2024",7:00p,Boston Celtics,116,Houston Rockets,107,https://www.basketball-reference.com/boxscores/202401210HOU.html,"18,055",2:09,Toyota Center,Sun_Jan_21_2024_Houston_Rockets,6.15,1.13
"Sun, Jan 21, 2024",8:00p,Indiana Pacers,110,Phoenix Suns,117,https://www.basketball-reference.com/boxscores/202401210PHO.html,"17,071",2:19,Footprint Center,Sun_Jan_21_2024_Phoenix_Suns,1.4,3.04
"Sun, Jan 21, 2024",10:00p,Portland Trail Blazers,110,Los Angeles Lakers,134,https://www.basketball-reference.com/boxscores/202401210LAL.html,"18,997",2:04,Crypto.com Arena,Sun_Jan_21_2024_Los_Angeles_Lakers,1.17,5.3
"Mon, Jan 22, 2024",7:00p,Milwaukee Bucks,122,Detroit Pistons,113,https://www.basketball-reference.com/boxscores/202401220DET.html,"17,201",2:19,Little Caesars Arena,Mon_Jan_22_2024_Detroit_Pistons,6.15,1.13
"Mon, Jan 22, 2024",7:00p,Cleveland Cavaliers,126,Orlando Magic,99,https://www.basketball-reference.com/boxscores/202401220ORL.html,"19,301",2:12,Kia Center,Mon_Jan_22_2024_Orlando_Magic,2.12,1.74
"Mon, Jan 22, 2024",7:00p,San Antonio Spurs,123,Philadelphia 76ers,133,https://www.basketball-reference.com/boxscores/202401220PHI.html,"20,511",2:19,Wells Fargo Center,Mon_Jan_22_2024_Philadelphia_76ers,1.1,7.45
"Mon, Jan 22, 2024",7:30p,Memphis Grizzlies,108,Toronto Raptors,100,https://www.basketball-reference.com/boxscores/202401220TOR.html,"18,577",2:06,Scotiabank Arena,Mon_Jan_22_2024_Toronto_Raptors,1.36,3.24
"Mon, Jan 22, 2024",8:00p,Charlotte Hornets,128,Minnesota Timberwolves,125,https://www.basketball-reference.com/boxscores/202401220MIN.html,"18,024",2:11,Target Center,Mon_Jan_22_2024_Minnesota_Timberwolves,1.1,7.65
"Mon, Jan 22, 2024",8:30p,Boston Celtics,119,Dallas Mavericks,110,https://www.basketball-reference.com/boxscores/202401220DAL.html,"20,277",2:07,American Airlines Center,Mon_Jan_22_2024_Dallas_Mavericks,2.16,1.72
"Mon, Jan 22, 2024",9:00p,Chicago Bulls,113,Phoenix Suns,115,https://www.basketball-reference.com/boxscores/202401220PHO.html,"17,071",2:11,Footprint Center,Mon_Jan_22_2024_Phoenix_Suns,1.48,2.7
"Mon, Jan 22, 2024",10:00p,Atlanta Hawks,107,Sacramento Kings,122,https://www.basketball-reference.com/boxscores/202401220SAC.html,"17,832",2:13,Golden 1 Center,Mon_Jan_22_2024_Sacramento_Kings,1.29,3.74
"Tue, Jan 23, 2024",7:00p,Denver Nuggets,114,Indiana Pacers,109,https://www.basketball-reference.com/boxscores/202401230IND.html,"16,004",2:16,Gainbridge Fieldhouse,Tue_Jan_23_2024_Indiana_Pacers,2.63,1.51
"Tue, Jan 23, 2024",7:30p,New York Knicks,108,Brooklyn Nets,103,https://www.basketball-reference.com/boxscores/202401230BRK.html,"17,732",2:12,Barclays Center,Tue_Jan_23_2024_Brooklyn_Nets,2.34,1.62
"Tue, Jan 23, 2024",8:00p,Utah Jazz,124,New Orleans Pelicans,153,https://www.basketball-reference.com/boxscores/202401230NOP.html,"16,032",2:05,Smoothie King Center,Tue_Jan_23_2024_New_Orleans_Pelicans,1.39,3.03
"Tue, Jan 23, 2024",8:00p,Portland Trail Blazers,109,Oklahoma City Thunder,111,https://www.basketball-reference.com/boxscores/202401230OKC.html,"15,874",2:11,Paycom Center,Tue_Jan_23_2024_Oklahoma_City_Thunder,1.11,6.85
"Tue, Jan 23, 2024",10:00p,Los Angeles Lakers,116,Los Angeles Clippers,127,https://www.basketball-reference.com/boxscores/202401230LAC.html,"19,370",2:10,Crypto.com Arena,Tue_Jan_23_2024_Los_Angeles_Clippers,1.24,4.15
"Wed, Jan 24, 2024",7:00p,Charlotte Hornets,106,Detroit Pistons,113,https://www.basketball-reference.com/boxscores/202401240DET.html,"15,020",2:10,Little Caesars Arena,Wed_Jan_24_2024_Detroit_Pistons,1.72,2.16
"Wed, Jan 24, 2024",7:00p,Minnesota Timberwolves,118,Washington Wizards,107,https://www.basketball-reference.com/boxscores/202401240WAS.html,"15,446",2:20,Capital One Arena,Wed_Jan_24_2024_Washington_Wizards,4.86,1.18
"Wed, Jan 24, 2024",7:30p,Memphis Grizzlies,105,Miami Heat,96,https://www.basketball-reference.com/boxscores/202401240MIA.html,"19,600",2:13,Kaseya Center,Wed_Jan_24_2024_Miami_Heat,1.16,5.4
"Wed, Jan 24, 2024",8:00p,Portland Trail Blazers,137,Houston Rockets,131,https://www.basketball-reference.com/boxscores/202401240HOU.html,"18,055",2:25,Toyota Center,Wed_Jan_24_2024_Houston_Rockets,1.21,4.58
"Wed, Jan 24, 2024",8:00p,Cleveland Cavaliers,116,Milwaukee Bucks,126,https://www.basketball-reference.com/boxscores/202401240MIL.html,"17,510",2:09,Fiserv Forum,Wed_Jan_24_2024_Milwaukee_Bucks,1.37,3.15
"Wed, Jan 24, 2024",8:30p,Phoenix Suns,132,Dallas Mavericks,109,https://www.basketball-reference.com/boxscores/202401240DAL.html,"20,202",2:22,American Airlines Center,Wed_Jan_24_2024_Dallas_Mavericks,2.13,1.73
"Wed, Jan 24, 2024",9:30p,Oklahoma City Thunder,140,San Antonio Spurs,114,https://www.basketball-reference.com/boxscores/202401240SAS.html,"18,130",2:13,Frost Bank Center,Wed_Jan_24_2024_San_Antonio_Spurs,4.06,1.26
"Wed, Jan 24, 2024",10:00p,Atlanta Hawks,112,Golden State Warriors,134,https://www.basketball-reference.com/boxscores/202401240GSW.html,"18,064",2:08,Chase Center,Wed_Jan_24_2024_Golden_State_Warriors,1.41,2.97
"Thu, Jan 25, 2024",7:00p,Philadelphia 76ers,122,Indiana Pacers,134,https://www.basketball-reference.com/boxscores/202401250IND.html,"15,699",2:30,Gainbridge Fieldhouse,Thu_Jan_25_2024_Indiana_Pacers,2.42,1.59
"Thu, Jan 25, 2024",7:00p,Utah Jazz,123,Washington Wizards,108,https://www.basketball-reference.com/boxscores/202401250WAS.html,"14,027",2:02,Capital One Arena,Thu_Jan_25_2024_Washington_Wizards,3.29,1.35
"Thu, Jan 25, 2024",7:30p,Minnesota Timberwolves,96,Brooklyn Nets,94,https://www.basketball-reference.com/boxscores/202401250BRK.html,"17,732",2:15,Barclays Center,Thu_Jan_25_2024_Brooklyn_Nets,2.39,1.59
"Thu, Jan 25, 2024",7:30p,Boston Celtics,143,Miami Heat,110,https://www.basketball-reference.com/boxscores/202401250MIA.html,"20,074",2:02,Kaseya Center,Thu_Jan_25_2024_Miami_Heat,3.58,1.3
"Thu, Jan 25, 2024",7:30p,Denver Nuggets,84,New York Knicks,122,https://www.basketball-reference.com/boxscores/202401250NYK.html,"19,812",2:05,Madison Square Garden (IV),Thu_Jan_25_2024_New_York_Knicks,2.13,1.73
"Thu, Jan 25, 2024",10:00p,Sacramento Kings,134,Golden State Warriors,133,https://www.basketball-reference.com/boxscores/202401250GSW.html,"18,064",2:24,Chase Center,Thu_Jan_25_2024_Golden_State_Warriors,2.01,1.82
"Thu, Jan 25, 2024",10:30p,Chicago Bulls,132,Los Angeles Lakers,141,https://www.basketball-reference.com/boxscores/202401250LAL.html,"18,997",2:15,Crypto.com Arena,Thu_Jan_25_2024_Los_Angeles_Lakers,1.43,2.86
"Fri, Jan 26, 2024",7:00p,Dallas Mavericks,148,Atlanta Hawks,143,https://www.basketball-reference.com/boxscores/202401260ATL.html,"16,149",2:24,State Farm Arena,Fri_Jan_26_2024_Atlanta_Hawks,1.75,2.08
"Fri, Jan 26, 2024",7:00p,Houston Rockets,138,Charlotte Hornets,104,https://www.basketball-reference.com/boxscores/202401260CHO.html,"16,164",2:14,Spectrum Center,Fri_Jan_26_2024_Charlotte_Hornets,2.67,1.5
"Fri, Jan 26, 2024",7:00p,Phoenix Suns,131,Indiana Pacers,133,https://www.basketball-reference.com/boxscores/202401260IND.html,"17,274",2:17,Gainbridge Fieldhouse,Fri_Jan_26_2024_Indiana_Pacers,2.6,1.52
"Fri, Jan 26, 2024",7:30p,Los Angeles Clippers,127,Toronto Raptors,107,https://www.basketball-reference.com/boxscores/202401260TOR.html,"19,800",2:11,Scotiabank Arena,Fri_Jan_26_2024_Toronto_Raptors,3.64,1.3
"Fri, Jan 26, 2024",8:00p,Orlando Magic,106,Memphis Grizzlies,107,https://www.basketball-reference.com/boxscores/202401260MEM.html,"16,823",2:15,FedEx Forum,Fri_Jan_26_2024_Memphis_Grizzlies,3.0,1.41
"Fri, Jan 26, 2024",8:00p,Cleveland Cavaliers,112,Milwaukee Bucks,100,https://www.basketball-reference.com/boxscores/202401260MIL.html,"17,855",2:27,Fiserv Forum,Fri_Jan_26_2024_Milwaukee_Bucks,1.46,2.79
"Fri, Jan 26, 2024",8:00p,Oklahoma City Thunder,107,New Orleans Pelicans,83,https://www.basketball-reference.com/boxscores/202401260NOP.html,"18,624",2:00,Smoothie King Center,Fri_Jan_26_2024_New_Orleans_Pelicans,2.02,1.82
"Fri, Jan 26, 2024",9:30p,Portland Trail Blazers,100,San Antonio Spurs,116,https://www.basketball-reference.com/boxscores/202401260SAS.html,"17,274",2:09,Frost Bank Center,Fri_Jan_26_2024_San_Antonio_Spurs,1.51,2.64
"Sat, Jan 27, 2024",12:00p,Washington Wizards,118,Detroit Pistons,104,https://www.basketball-reference.com/boxscores/202401270DET.html,"16,922",2:08,Little Caesars Arena,Sat_Jan_27_2024_Detroit_Pistons,1.62,2.36
"Sat, Jan 27, 2024",3:00p,Miami Heat,109,New York Knicks,125,https://www.basketball-reference.com/boxscores/202401270NYK.html,"19,812",2:23,Madison Square Garden (IV),Sat_Jan_27_2024_New_York_Knicks,1.54,2.55
"Sat, Jan 27, 2024",5:30p,Philadelphia 76ers,105,Denver Nuggets,111,https://www.basketball-reference.com/boxscores/202401270DEN.html,"19,805",2:22,Ball Arena,Sat_Jan_27_2024_Denver_Nuggets,1.27,3.59
"Sat, Jan 27, 2024",6:00p,Houston Rockets,104,Brooklyn Nets,106,https://www.basketball-reference.com/boxscores/202401270BRK.html,"17,732",2:26,Barclays Center,Sat_Jan_27_2024_Brooklyn_Nets,1.58,2.46
"Sat, Jan 27, 2024",7:00p,Los Angeles Clippers,115,Boston Celtics,96,https://www.basketball-reference.com/boxscores/202401270BOS.html,"19,156",2:03,TD Garden,Sat_Jan_27_2024_Boston_Celtics,1.37,3.22
"Sat, Jan 27, 2024",7:00p,Utah Jazz,134,Charlotte Hornets,122,https://www.basketball-reference.com/boxscores/202401270CHO.html,"17,633",2:04,Spectrum Center,Sat_Jan_27_2024_Charlotte_Hornets,4.07,1.2
"Sat, Jan 27, 2024",8:00p,New Orleans Pelicans,117,Milwaukee Bucks,141,https://www.basketball-reference.com/boxscores/202401270MIL.html,"17,940",2:14,Fiserv Forum,Sat_Jan_27_2024_Milwaukee_Bucks,1.62,2.33
"Sat, Jan 27, 2024",8:30p,Los Angeles Lakers,145,Golden State Warriors,144,https://www.basketball-reference.com/boxscores/202401270GSW.html,"18,064",3:17,Chase Center,Sat_Jan_27_2024_Golden_State_Warriors,1.8,2.04
"Sat, Jan 27, 2024",8:30p,Minnesota Timberwolves,112,San Antonio Spurs,113,https://www.basketball-reference.com/boxscores/202401270SAS.html,"17,726",2:04,Frost Bank Center,Sat_Jan_27_2024_San_Antonio_Spurs,4.86,1.18
"Sat, Jan 27, 2024",9:00p,Sacramento Kings,120,Dallas Mavericks,115,https://www.basketball-reference.com/boxscores/202401270DAL.html,"20,373",2:23,American Airlines Center,Sat_Jan_27_2024_Dallas_Mavericks,2.48,1.56
"Sun, Jan 28, 2024",2:00p,Oklahoma City Thunder,104,Detroit Pistons,120,https://www.basketball-reference.com/boxscores/202401280DET.html,"16,861",1:56,Little Caesars Arena,Sun_Jan_28_2024_Detroit_Pistons,6.8,1.11
"Sun, Jan 28, 2024",3:30p,Memphis Grizzlies,110,Indiana Pacers,116,https://www.basketball-reference.com/boxscores/202401280IND.html,"16,519",2:15,Gainbridge Fieldhouse,Sun_Jan_28_2024_Indiana_Pacers,1.34,3.37
"Sun, Jan 28, 2024",6:00p,Toronto Raptors,125,Atlanta Hawks,126,https://www.basketball-reference.com/boxscores/202401280ATL.html,"15,658",2:20,State Farm Arena,Sun_Jan_28_2024_Atlanta_Hawks,1.43,2.9
"Sun, Jan 28, 2024",6:00p,Phoenix Suns,98,Orlando Magic,113,https://www.basketball-reference.com/boxscores/202401280ORL.html,"18,823",2:24,Kia Center,Sun_Jan_28_2024_Orlando_Magic,2.07,1.78
"Sun, Jan 28, 2024",9:00p,Chicago Bulls,104,Portland Trail Blazers,96,https://www.basketball-reference.com/boxscores/202401280POR.html,"17,899",2:11,Moda Center,Sun_Jan_28_2024_Portland_Trail_Blazers,2.81,1.44
"Mon, Jan 29, 2024",7:00p,New York Knicks,113,Charlotte Hornets,92,https://www.basketball-reference.com/boxscores/202401290CHO.html,"15,546",2:03,Spectrum Center,Mon_Jan_29_2024_Charlotte_Hornets,4.32,1.23
"Mon, Jan 29, 2024",7:00p,Los Angeles Clippers,108,Cleveland Cavaliers,118,https://www.basketball-reference.com/boxscores/202401290CLE.html,"19,432",2:18,Rocket Mortgage Fieldhouse,Mon_Jan_29_2024_Cleveland_Cavaliers,2.04,1.8
"Mon, Jan 29, 2024",7:30p,New Orleans Pelicans,112,Boston Celtics,118,https://www.basketball-reference.com/boxscores/202401290BOS.html,"19,156",2:08,TD Garden,Mon_Jan_29_2024_Boston_Celtics,1.3,3.6
"Mon, Jan 29, 2024",7:30p,Utah Jazz,114,Brooklyn Nets,147,https://www.basketball-reference.com/boxscores/202401290BRK.html,"16,054",2:10,Barclays Center,Mon_Jan_29_2024_Brooklyn_Nets,1.94,1.87
"Mon, Jan 29, 2024",7:30p,Phoenix Suns,118,Miami Heat,105,https://www.basketball-reference.com/boxscores/202401290MIA.html,"19,600",2:12,Kaseya Center,Mon_Jan_29_2024_Miami_Heat,1.74,2.11
"Mon, Jan 29, 2024",8:00p,Los Angeles Lakers,119,Houston Rockets,135,https://www.basketball-reference.com/boxscores/202401290HOU.html,"18,055",2:12,Toyota Center,Mon_Jan_29_2024_Houston_Rockets,1.98,1.85
