Game ID,Date,Team_L,PTS_L,Racha_L,Team_V,PTS_V,Racha_V,Cuota_L,Cuota_V,Victoria_Local,PTS_Diff,MP,FG_L,FGA_L,FG%_L,2P_L,2PA_L,2P%_L,3P_L,3PA_L,3P%_L,FT_L,FTA_L,FT%_L,ORB_L,DRB_L,TRB_L,AST_L,STL_L,BLK_L,TOV_L,PF_L,FG_V,FGA_V,FG%_V,2P_V,2PA_V,2P%_V,3P_V,3PA_V,3P%_V,FT_V,FTA_V,FT%_V,ORB_V,DRB_V,TRB_V,AST_V,STL_V,BLK_V,TOV_V,PF_V
Sun_Mar_3_2024_Toronto Raptors,2023-10-25,Toronto Raptors,111,-25,Charlotte Hornets,106,-26,1.86,1.94,1,5,240,42,91,0.462,29,53,0.5471698113207547,13,38,0.342,14,18,0.778,11,34,45,27,8,6,16,16,43,92,0.467,35,65,0.5384615384615384,8,27,0.296,12,16,0.75,11,34,45,24,8,6,17,15
Sun_May_12_2024_Indiana Pacers,2023-10-25,New York Knicks,89,10,Indiana Pacers,121,6,2.44,1.58,0,-32,240,30,89,0.337,23,52,0.4423076923076923,7,37,0.189,22,31,0.71,16,27,43,18,8,2,14,12,50,88,0.568,36,57,0.631578947368421,14,31,0.452,7,8,0.875,9,43,52,31,9,7,14,25
Sun_May_12_2024_Minnesota Timberwolves,2023-10-24,Denver Nuggets,115,24,Minnesota Timberwolves,107,12,1.51,2.63,1,8,240,45,79,0.57,32,50,0.64,13,29,0.448,12,15,0.8,5,26,31,29,7,6,12,20,39,82,0.476,28,54,0.5185185185185185,11,28,0.393,18,27,0.667,12,30,42,21,5,3,11,21
Sun_May_19_2024_Denver Nuggets,2023-10-24,Denver Nuggets,90,23,Minnesota Timberwolves,98,13,1.51,2.63,0,-8,240,34,83,0.41,26,50,0.52,8,33,0.242,14,16,0.875,11,33,44,18,3,7,10,23,31,79,0.392,21,45,0.4666666666666667,10,34,0.294,26,30,0.867,11,36,47,18,9,6,9,21
Sun_May_19_2024_New York Knicks,2023-10-25,New York Knicks,109,9,Indiana Pacers,130,7,2.44,1.58,0,-21,240,36,85,0.424,23,50,0.46,13,35,0.371,24,27,0.889,9,19,28,22,5,2,10,17,53,79,0.671,40,55,0.7272727272727273,13,24,0.542,11,16,0.688,7,26,33,33,7,9,14,22
Sun_May_26_2024_Dallas Mavericks,2023-10-28,Minnesota Timberwolves,107,12,Dallas Mavericks,116,11,1.48,2.65,0,-9,240,43,85,0.506,34,55,0.6181818181818182,9,30,0.3,12,17,0.706,10,23,33,26,4,2,10,24,38,68,0.559,24,40,0.6,14,28,0.5,26,31,0.839,7,25,32,19,7,5,14,19
Sun_May_5_2024_Cleveland Cavaliers,2023-10-25,Orlando Magic,94,6,Cleveland Cavaliers,106,3,1.55,2.52,0,-12,240,29,86,0.337,19,55,0.34545454545454546,10,31,0.323,26,30,0.867,18,31,49,17,11,4,17,32,34,77,0.442,26,53,0.49056603773584906,8,24,0.333,30,36,0.833,10,38,48,19,8,8,16,23
Sun_Nov_12_2023_Brooklyn Nets,2023-10-28,Washington Wizards,94,-29,Brooklyn Nets,102,-6,1.91,1.91,0,-8,240,33,88,0.375,23,47,0.48936170212765956,10,41,0.244,18,25,0.72,7,35,42,20,14,3,12,15,37,98,0.378,25,49,0.5102040816326531,12,49,0.245,16,20,0.8,20,46,66,22,6,6,19,18
Sun_Nov_12_2023_Chicago Bulls,2023-10-25,Chicago Bulls,119,-3,Detroit Pistons,108,-32,1.71,2.17,1,11,240,44,91,0.484,33,61,0.5409836065573771,11,30,0.367,20,25,0.8,11,29,40,22,12,6,7,21,38,88,0.432,27,56,0.48214285714285715,11,32,0.344,21,26,0.808,16,33,49,26,4,6,16,19
Sun_Nov_12_2023_Golden State Warriors,2023-10-24,Golden State Warriors,110,4,Minnesota Timberwolves,116,13,1.69,2.21,0,-6,240,37,96,0.385,25,53,0.4716981132075472,12,43,0.279,24,28,0.857,19,32,51,24,9,0,14,28,43,82,0.524,34,55,0.6181818181818182,9,27,0.333,21,30,0.7,9,38,47,27,8,6,14,19
Sun_Nov_12_2023_Houston Rockets,2023-10-29,Houston Rockets,107,8,Denver Nuggets,104,22,3.17,1.37,1,3,240,37,87,0.425,27,55,0.4909090909090909,10,32,0.313,23,29,0.793,12,33,45,20,7,4,9,16,42,91,0.462,33,59,0.559322033898305,9,32,0.281,11,14,0.786,12,37,49,24,3,5,11,20
Sun_Nov_12_2023_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,101,9,Memphis Grizzlies,105,-22,1.23,4.31,0,-4,240,37,85,0.435,25,51,0.49019607843137253,12,34,0.353,15,23,0.652,8,33,41,26,9,3,16,23,37,88,0.42,24,47,0.5106382978723404,13,41,0.317,18,24,0.75,11,30,41,25,7,6,16,23
Sun_Nov_12_2023_Los Angeles Lakers,2023-10-27,Portland Trail Blazers,110,-23,Los Angeles Lakers,116,7,2.39,1.6,0,-6,240,45,90,0.5,32,53,0.6037735849056604,13,37,0.351,7,9,0.778,5,33,38,29,2,8,16,25,41,84,0.488,37,65,0.5692307692307692,4,19,0.211,30,37,0.811,7,34,41,27,8,4,9,11
Sun_Nov_12_2023_New Orleans Pelicans,2023-10-28,New Orleans Pelicans,124,-1,Dallas Mavericks,136,12,1.68,2.25,0,-12,240,47,92,0.511,30,56,0.5357142857142857,17,36,0.472,13,22,0.591,13,41,54,31,2,3,18,20,50,102,0.49,30,49,0.6122448979591837,20,53,0.377,16,21,0.762,8,34,42,29,7,6,6,19
Sun_Nov_12_2023_New York Knicks,2023-10-25,Charlotte Hornets,107,-27,New York Knicks,129,10,2.47,1.57,0,-22,240,44,94,0.468,32,59,0.5423728813559322,12,35,0.343,7,11,0.636,15,21,36,21,5,4,12,25,47,87,0.54,32,51,0.6274509803921569,15,36,0.417,20,30,0.667,10,30,40,25,8,4,9,18
Sun_Nov_12_2023_Philadelphia 76ers,2023-10-29,Philadelphia 76ers,137,14,Indiana Pacers,126,6,1.24,4.21,1,11,240,53,105,0.505,39,72,0.5416666666666666,14,33,0.424,17,20,0.85,23,31,54,28,5,7,12,15,47,90,0.522,31,51,0.6078431372549019,16,39,0.41,16,19,0.842,8,24,32,31,8,9,10,14
Sun_Nov_12_2023_Phoenix Suns,2023-10-28,Phoenix Suns,99,-2,Oklahoma City Thunder,111,21,1.45,2.77,0,-12,240,32,83,0.386,23,54,0.42592592592592593,9,29,0.31,26,31,0.839,16,35,51,20,4,7,17,19,40,82,0.488,30,55,0.5454545454545454,10,27,0.37,21,25,0.84,6,27,33,23,9,8,9,21
Sun_Nov_12_2023_San Antonio Spurs,2023-10-25,Miami Heat,118,0,San Antonio Spurs,113,-16,1.22,4.37,1,5,240,39,89,0.438,27,58,0.46551724137931033,12,31,0.387,28,30,0.933,11,30,41,26,7,3,7,12,42,91,0.462,23,47,0.48936170212765956,19,44,0.432,10,12,0.833,11,39,50,35,3,6,17,21
Sun_Nov_19_2023_Brooklyn Nets,2023-10-25,Brooklyn Nets,99,-7,Philadelphia 76ers,121,15,2.05,1.78,0,-22,240,38,81,0.469,27,53,0.5094339622641509,11,28,0.393,12,16,0.75,9,36,45,24,2,8,15,14,44,94,0.468,28,59,0.4745762711864407,16,35,0.457,17,18,0.944,10,34,44,32,8,4,5,18
Sun_Nov_19_2023_Cleveland Cavaliers,2023-10-27,Cleveland Cavaliers,121,4,Denver Nuggets,109,21,1.74,2.15,1,12,240,45,82,0.549,34,55,0.6181818181818182,11,27,0.407,20,26,0.769,11,36,47,30,6,5,14,18,39,82,0.476,25,53,0.4716981132075472,14,29,0.483,17,23,0.739,9,24,33,23,7,5,13,21
Sun_Nov_19_2023_Dallas Mavericks,2023-10-27,Dallas Mavericks,113,11,Sacramento Kings,129,9,1.43,2.91,0,-16,240,41,88,0.466,29,54,0.5370370370370371,12,34,0.353,19,26,0.731,11,29,40,23,8,2,10,15,48,90,0.533,31,50,0.62,17,40,0.425,16,21,0.762,14,34,48,34,9,3,13,20
Sun_Nov_19_2023_Indiana Pacers,2023-10-25,Indiana Pacers,116,5,Orlando Magic,128,7,1.51,2.61,0,-12,240,42,95,0.442,34,64,0.53125,8,31,0.258,24,31,0.774,11,29,40,24,10,7,16,32,43,87,0.494,36,67,0.5373134328358209,7,20,0.35,35,42,0.833,8,34,42,21,10,10,15,23
Sun_Nov_19_2023_Los Angeles Lakers,2023-10-26,Los Angeles Lakers,105,8,Houston Rockets,104,7,1.41,3.0,1,1,240,39,83,0.47,33,54,0.6111111111111112,6,29,0.207,21,29,0.724,10,32,42,26,13,1,18,13,41,84,0.488,27,47,0.574468085106383,14,37,0.378,8,10,0.8,6,28,34,35,7,3,18,25
Sun_Nov_19_2023_Memphis Grizzlies,2023-10-27,Boston Celtics,102,41,Memphis Grizzlies,100,-23,1.28,3.79,1,2,240,35,77,0.455,23,46,0.5,12,31,0.387,20,25,0.8,9,36,45,20,6,10,17,19,37,95,0.389,20,51,0.39215686274509803,17,44,0.386,9,10,0.9,14,28,42,28,7,5,11,21
Sun_Nov_19_2023_Portland Trail Blazers,2023-10-29,Oklahoma City Thunder,134,22,Portland Trail Blazers,91,-24,2.39,1.61,1,43,240,49,81,0.605,27,45,0.6,22,36,0.611,14,14,1.0,10,33,43,28,8,3,18,18,34,85,0.4,25,51,0.49019607843137253,9,34,0.265,14,21,0.667,13,18,31,21,10,2,19,15
Sun_Nov_19_2023_Toronto Raptors,2023-10-25,Toronto Raptors,142,-24,Detroit Pistons,113,-33,1.86,1.94,1,29,240,55,102,0.539,41,66,0.6212121212121212,14,36,0.389,18,29,0.621,12,35,47,44,10,5,8,23,39,83,0.47,30,57,0.5263157894736842,9,26,0.346,26,35,0.743,7,34,41,25,3,3,17,23
Sun_Nov_19_2023_Utah Jazz,2023-10-28,Phoenix Suns,140,-1,Utah Jazz,137,-4,1.45,2.77,1,3,290,50,102,0.49,32,57,0.5614035087719298,18,45,0.4,22,26,0.846,11,33,44,36,11,13,18,28,48,115,0.417,33,69,0.4782608695652174,15,46,0.326,26,32,0.813,27,32,59,27,11,5,19,27
Sun_Nov_26_2023_Boston Celtics,2023-10-27,Atlanta Hawks,103,-11,Boston Celtics,113,42,1.93,1.89,0,-10,240,36,88,0.409,17,35,0.4857142857142857,19,53,0.358,12,19,0.632,11,32,43,15,5,4,16,17,42,95,0.442,29,48,0.6041666666666666,13,47,0.277,16,20,0.8,18,40,58,24,9,3,13,19
Sun_Nov_26_2023_Brooklyn Nets,2023-10-25,Brooklyn Nets,118,-6,Chicago Bulls,109,-4,2.05,1.78,1,9,240,41,83,0.494,16,30,0.5333333333333333,25,53,0.472,11,15,0.733,8,31,39,29,7,2,11,19,40,83,0.482,28,51,0.5490196078431373,12,32,0.375,17,22,0.773,10,30,40,21,3,2,11,18
Sun_Nov_26_2023_Cleveland Cavaliers,2023-10-27,Cleveland Cavaliers,105,5,Toronto Raptors,102,-25,1.74,2.15,1,3,240,45,97,0.464,35,66,0.5303030303030303,10,31,0.323,5,6,0.833,12,37,49,29,2,5,14,18,37,89,0.416,29,57,0.5087719298245614,8,32,0.25,20,29,0.69,17,33,50,17,9,3,12,11
Sun_Nov_26_2023_Denver Nuggets,2023-10-25,San Antonio Spurs,120,-17,Denver Nuggets,132,22,2.64,1.51,0,-12,240,42,93,0.452,28,56,0.5,14,37,0.378,22,26,0.846,10,25,35,34,10,6,15,22,50,89,0.562,38,61,0.6229508196721312,12,28,0.429,20,25,0.8,11,34,45,38,8,3,20,25
Sun_Nov_26_2023_Memphis Grizzlies,2023-10-25,Memphis Grizzlies,97,-24,Minnesota Timberwolves,119,14,1.85,1.96,0,-22,240,34,88,0.386,24,51,0.47058823529411764,10,37,0.27,19,27,0.704,11,24,35,24,4,4,14,18,43,81,0.531,28,47,0.5957446808510638,15,34,0.441,18,23,0.783,6,36,42,30,5,5,16,26
Sun_Nov_26_2023_Milwaukee Bucks,2023-10-27,Portland Trail Blazers,102,-25,Milwaukee Bucks,108,17,2.39,1.6,0,-6,240,37,91,0.407,24,59,0.4067796610169492,13,32,0.406,15,20,0.75,11,29,40,21,15,4,20,26,35,89,0.393,21,47,0.44680851063829785,14,42,0.333,24,32,0.75,18,34,52,19,13,11,17,20
Sun_Nov_26_2023_New York Knicks,2023-10-25,New York Knicks,113,9,Phoenix Suns,116,0,2.44,1.58,0,-3,240,39,86,0.453,27,57,0.47368421052631576,12,29,0.414,23,32,0.719,13,25,38,18,7,5,7,19,42,91,0.462,26,53,0.49056603773584906,16,38,0.421,16,21,0.762,18,29,47,27,4,11,13,25
Sun_Nov_26_2023_Orlando Magic,2023-10-25,Orlando Magic,130,8,Charlotte Hornets,117,-28,1.55,2.52,1,13,240,47,87,0.54,37,60,0.6166666666666667,10,27,0.37,26,33,0.788,7,37,44,33,10,3,15,26,44,83,0.53,31,53,0.5849056603773585,13,30,0.433,16,25,0.64,5,31,36,27,6,7,18,26
Sun_Nov_5_2023_Cleveland Cavaliers,2023-10-27,Cleveland Cavaliers,115,6,Golden State Warriors,104,3,1.74,2.15,1,11,240,41,83,0.494,30,46,0.6521739130434783,11,37,0.297,22,28,0.786,13,41,54,26,8,2,18,21,34,94,0.362,18,53,0.33962264150943394,16,41,0.39,20,30,0.667,17,27,44,26,10,4,13,18
Sun_Nov_5_2023_Dallas Mavericks,2023-10-27,Dallas Mavericks,124,12,Charlotte Hornets,118,-29,1.43,2.91,1,6,240,43,91,0.473,29,49,0.5918367346938775,14,42,0.333,24,32,0.75,9,38,47,31,3,6,11,19,49,99,0.495,41,69,0.5942028985507246,8,30,0.267,12,21,0.571,10,33,43,30,5,2,9,25
Sun_Nov_5_2023_Detroit Pistons,2023-10-28,Phoenix Suns,120,1,Detroit Pistons,106,-34,1.45,2.77,1,14,240,43,86,0.5,35,65,0.5384615384615384,8,21,0.381,26,29,0.897,14,29,43,29,8,10,18,13,43,87,0.494,35,64,0.546875,8,23,0.348,12,14,0.857,10,23,33,25,7,6,16,23
Sun_Nov_5_2023_Portland Trail Blazers,2023-10-27,Portland Trail Blazers,100,-26,Memphis Grizzlies,112,-23,2.39,1.6,0,-12,240,37,95,0.389,23,50,0.46,14,45,0.311,12,15,0.8,16,31,47,23,11,5,14,21,45,89,0.506,32,57,0.5614035087719298,13,32,0.406,9,13,0.692,10,39,49,27,6,7,17,18
Sun_Nov_5_2023_San Antonio Spurs,2023-10-25,Toronto Raptors,123,-24,San Antonio Spurs,116,-18,1.86,1.94,1,7,265,44,97,0.454,25,49,0.5102040816326531,19,48,0.396,16,26,0.615,13,34,47,29,12,6,15,15,48,96,0.5,38,64,0.59375,10,32,0.313,10,13,0.769,9,37,46,30,7,7,17,21
Sun_Oct_29_2023_Houston Rockets,2023-10-29,Houston Rockets,95,6,Golden State Warriors,106,4,3.17,1.37,0,-11,240,34,90,0.378,25,57,0.43859649122807015,9,33,0.273,18,19,0.947,10,32,42,22,7,4,7,20,35,81,0.432,17,36,0.4722222222222222,18,45,0.4,18,23,0.783,8,41,49,27,6,6,14,18
Sun_Oct_29_2023_Los Angeles Clippers,2023-10-25,San Antonio Spurs,83,-19,Los Angeles Clippers,123,10,2.64,1.51,0,-40,240,30,80,0.375,19,47,0.40425531914893614,11,33,0.333,12,16,0.75,6,31,37,21,9,6,25,23,47,91,0.516,31,49,0.6326530612244898,16,42,0.381,13,21,0.619,9,39,48,23,15,5,16,16
Sun_Oct_29_2023_Milwaukee Bucks,2023-10-26,Milwaukee Bucks,110,16,Atlanta Hawks,127,-10,1.4,2.99,0,-17,240,39,86,0.453,23,42,0.5476190476190477,16,44,0.364,16,20,0.8,12,27,39,22,10,3,23,22,47,93,0.505,32,56,0.5714285714285714,15,37,0.405,18,22,0.818,13,33,46,32,15,2,17,17
Sun_Oct_29_2023_Oklahoma City Thunder,2023-10-24,Denver Nuggets,128,23,Oklahoma City Thunder,95,21,1.51,2.63,1,33,240,53,88,0.602,42,61,0.6885245901639344,11,27,0.407,11,13,0.846,10,38,48,34,8,5,13,21,37,90,0.411,31,58,0.5344827586206896,6,32,0.188,15,18,0.833,7,22,29,22,8,4,10,14
Sun_Oct_29_2023_Philadelphia 76ers,2023-10-27,Portland Trail Blazers,98,-27,Philadelphia 76ers,126,16,2.39,1.6,0,-28,240,36,94,0.383,29,63,0.4603174603174603,7,31,0.226,19,22,0.864,14,28,42,19,10,9,16,26,40,82,0.488,29,54,0.5370370370370371,11,28,0.393,35,40,0.875,11,40,51,28,10,17,16,20
Sun_Oct_29_2023_Sacramento Kings,2023-10-27,Sacramento Kings,132,10,Los Angeles Lakers,127,7,1.67,2.27,1,5,265,49,104,0.471,32,56,0.5714285714285714,17,48,0.354,17,24,0.708,6,41,47,30,6,7,10,28,43,98,0.439,28,53,0.5283018867924528,15,45,0.333,26,34,0.765,8,45,53,27,4,4,12,22
Thu_Apr_11_2024_Boston Celtics,2023-10-25,New York Knicks,118,10,Boston Celtics,109,41,2.44,1.58,1,9,240,49,99,0.495,35,63,0.5555555555555556,14,36,0.389,6,10,0.6,17,35,52,24,7,4,15,12,40,86,0.465,24,44,0.5454545454545454,16,42,0.381,13,16,0.813,10,26,36,25,7,12,12,16
Thu_Apr_11_2024_Detroit Pistons,2023-10-28,Detroit Pistons,105,-35,Chicago Bulls,127,-3,2.17,1.72,0,-22,240,38,77,0.494,24,42,0.5714285714285714,14,35,0.4,15,23,0.652,7,31,38,27,4,2,20,12,51,96,0.531,37,60,0.6166666666666667,14,36,0.389,11,15,0.733,11,31,42,28,14,5,9,15
Thu_Apr_11_2024_Portland Trail Blazers,2023-10-27,Portland Trail Blazers,92,-28,Golden State Warriors,100,5,2.39,1.6,0,-8,240,35,97,0.361,27,63,0.42857142857142855,8,34,0.235,14,17,0.824,20,29,49,22,9,3,13,18,36,77,0.468,24,42,0.5714285714285714,12,35,0.343,16,20,0.8,10,36,46,24,8,13,16,18
Thu_Apr_11_2024_Sacramento Kings,2023-10-27,Sacramento Kings,123,9,New Orleans Pelicans,135,0,1.67,2.27,0,-12,240,46,84,0.548,30,46,0.6521739130434783,16,38,0.421,15,20,0.75,5,27,32,26,7,0,14,17,49,86,0.57,27,46,0.5869565217391305,22,40,0.55,15,18,0.833,5,35,40,35,7,2,13,16
Thu_Apr_11_2024_Utah Jazz,2023-10-25,Utah Jazz,124,-3,Houston Rockets,121,5,2.04,1.8,1,3,240,44,87,0.506,30,48,0.625,14,39,0.359,22,27,0.815,15,34,49,27,8,7,16,20,40,95,0.421,19,48,0.3958333333333333,21,47,0.447,20,22,0.909,16,23,39,22,8,6,10,18
Thu_Apr_25_2024_Los Angeles Lakers,2023-10-24,Denver Nuggets,112,24,Los Angeles Lakers,105,6,1.51,2.63,1,7,240,44,90,0.489,39,62,0.6290322580645161,5,28,0.179,19,22,0.864,14,37,51,27,4,3,13,14,44,90,0.489,39,63,0.6190476190476191,5,27,0.185,12,17,0.706,8,30,38,23,8,2,7,16
Thu_Apr_25_2024_Orlando Magic,2023-10-27,Cleveland Cavaliers,83,5,Orlando Magic,121,9,1.74,2.15,0,-38,240,32,82,0.39,24,48,0.5,8,34,0.235,11,13,0.846,5,27,32,24,2,8,14,16,47,92,0.511,34,55,0.6181818181818182,13,37,0.351,14,16,0.875,14,37,51,24,7,3,9,21
Thu_Apr_25_2024_Philadelphia 76ers,2023-10-25,New York Knicks,114,9,Philadelphia 76ers,125,17,2.44,1.58,0,-11,240,44,90,0.489,31,60,0.5166666666666667,13,30,0.433,13,19,0.684,11,21,32,27,4,3,9,25,41,75,0.547,26,44,0.5909090909090909,15,31,0.484,28,33,0.848,8,28,36,24,6,8,11,18
Thu_Apr_4_2024_Dallas Mavericks,2023-10-27,Dallas Mavericks,109,13,Atlanta Hawks,95,-11,1.43,2.91,1,14,240,38,94,0.404,20,45,0.4444444444444444,18,49,0.367,15,17,0.882,11,42,53,20,7,7,14,17,34,85,0.4,21,47,0.44680851063829785,13,38,0.342,14,21,0.667,11,45,56,21,7,2,21,22
Thu_Apr_4_2024_Houston Rockets,2023-10-29,Houston Rockets,110,4,Golden State Warriors,133,6,3.17,1.37,0,-23,240,36,86,0.419,24,46,0.5217391304347826,12,40,0.3,26,30,0.867,12,17,29,23,11,1,12,19,47,80,0.588,30,45,0.6666666666666666,17,35,0.486,22,25,0.88,12,31,43,29,6,2,21,23
Thu_Apr_4_2024_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,102,11,Denver Nuggets,100,23,1.23,4.31,1,2,240,34,90,0.378,27,57,0.47368421052631576,7,33,0.212,27,32,0.844,7,41,48,22,10,2,7,20,36,83,0.434,25,48,0.5208333333333334,11,35,0.314,17,25,0.68,6,45,51,27,3,4,14,19
Thu_Apr_4_2024_Miami Heat,2023-10-29,Philadelphia 76ers,109,18,Miami Heat,105,-1,1.24,4.21,1,4,240,43,92,0.467,29,52,0.5576923076923077,14,40,0.35,9,11,0.818,8,33,41,28,11,7,11,15,39,94,0.415,26,51,0.5098039215686274,13,43,0.302,14,16,0.875,16,35,51,24,8,4,17,10
Thu_Apr_4_2024_New York Knicks,2023-10-27,Sacramento Kings,109,8,New York Knicks,120,10,1.67,2.27,0,-11,240,42,86,0.488,24,44,0.5454545454545454,18,42,0.429,7,12,0.583,9,26,35,26,6,3,16,23,44,80,0.55,32,52,0.6153846153846154,12,28,0.429,20,29,0.69,9,30,39,34,9,2,13,20
Thu_Dec_14_2023_Boston Celtics,2023-10-27,Cleveland Cavaliers,107,4,Boston Celtics,116,42,1.74,2.15,0,-9,240,40,83,0.482,29,50,0.58,11,33,0.333,16,17,0.941,9,30,39,21,7,1,16,18,43,85,0.506,30,49,0.6122448979591837,13,36,0.361,17,20,0.85,13,31,44,22,7,8,13,15
Thu_Dec_14_2023_Dallas Mavericks,2023-10-28,Minnesota Timberwolves,119,15,Dallas Mavericks,101,12,1.48,2.65,1,18,240,44,88,0.5,30,57,0.5263157894736842,14,31,0.452,17,25,0.68,12,33,45,30,9,4,17,19,39,83,0.47,32,51,0.6274509803921569,7,32,0.219,16,18,0.889,4,30,34,21,6,2,16,19
Thu_Dec_14_2023_Denver Nuggets,2023-10-25,Brooklyn Nets,101,-7,Denver Nuggets,124,24,2.05,1.78,0,-23,240,39,95,0.411,31,65,0.47692307692307695,8,30,0.267,15,20,0.75,18,35,53,28,5,4,16,23,47,99,0.475,35,63,0.5555555555555556,12,36,0.333,18,21,0.857,12,36,48,31,13,6,9,15
Thu_Dec_14_2023_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,121,12,Golden State Warriors,113,5,1.23,4.31,1,8,240,41,81,0.506,28,49,0.5714285714285714,13,32,0.406,26,30,0.867,10,30,40,27,6,9,14,20,40,92,0.435,24,47,0.5106382978723404,16,45,0.356,17,19,0.895,16,27,43,22,8,2,13,24
Thu_Dec_14_2023_Miami Heat,2023-10-25,Miami Heat,116,-2,Chicago Bulls,124,-2,1.22,4.37,0,-8,240,37,80,0.463,22,46,0.4782608695652174,15,34,0.441,27,35,0.771,8,34,42,26,2,1,11,20,45,93,0.484,31,57,0.543859649122807,14,36,0.389,20,30,0.667,11,32,43,32,8,2,5,23
Thu_Dec_14_2023_Portland Trail Blazers,2023-10-25,Utah Jazz,122,-2,Portland Trail Blazers,114,-29,2.04,1.8,1,8,240,49,92,0.533,38,59,0.6440677966101694,11,33,0.333,13,14,0.929,13,32,45,27,9,9,11,14,43,103,0.417,27,58,0.46551724137931033,16,45,0.356,12,18,0.667,21,28,49,30,9,4,11,12
Thu_Dec_14_2023_Sacramento Kings,2023-10-29,Oklahoma City Thunder,123,20,Sacramento Kings,128,9,2.39,1.61,0,-5,240,44,102,0.431,33,66,0.5,11,36,0.306,24,27,0.889,16,28,44,26,8,7,14,25,47,95,0.495,29,50,0.58,18,45,0.4,16,21,0.762,11,36,47,32,6,4,17,22
Thu_Dec_21_2023_Chicago Bulls,2023-10-25,San Antonio Spurs,95,-20,Chicago Bulls,114,-1,2.64,1.51,0,-19,240,37,81,0.457,27,51,0.5294117647058824,10,30,0.333,11,16,0.688,9,32,41,24,6,7,19,11,49,90,0.544,42,62,0.6774193548387096,7,28,0.25,9,11,0.818,5,31,36,24,11,5,12,18
Thu_Dec_21_2023_Cleveland Cavaliers,2023-10-28,New Orleans Pelicans,123,1,Cleveland Cavaliers,104,3,1.68,2.25,1,19,240,47,86,0.547,32,51,0.6274509803921569,15,35,0.429,14,16,0.875,7,33,40,32,7,4,9,15,41,87,0.471,24,43,0.5581395348837209,17,44,0.386,5,8,0.625,6,29,35,34,4,3,12,13
Thu_Dec_21_2023_Detroit Pistons,2023-10-25,Utah Jazz,119,-1,Detroit Pistons,111,-36,2.04,1.8,1,8,240,43,94,0.457,32,64,0.5,11,30,0.367,22,24,0.917,15,29,44,26,15,7,13,18,43,86,0.5,34,55,0.6181818181818182,9,31,0.29,16,19,0.842,12,29,41,24,6,9,21,19
Thu_Dec_21_2023_Memphis Grizzlies,2023-10-25,Memphis Grizzlies,116,-22,Indiana Pacers,103,4,1.85,1.96,1,13,240,43,84,0.512,27,49,0.5510204081632653,16,35,0.457,14,21,0.667,8,33,41,27,8,7,20,14,38,90,0.422,20,38,0.5263157894736842,18,52,0.346,9,11,0.818,12,27,39,28,12,9,17,21
Thu_Dec_21_2023_Milwaukee Bucks,2023-10-26,Milwaukee Bucks,118,17,Orlando Magic,114,8,1.4,2.99,1,4,240,38,90,0.422,27,53,0.5094339622641509,11,37,0.297,31,35,0.886,10,41,51,26,3,6,13,22,45,99,0.455,37,66,0.5606060606060606,8,33,0.242,16,23,0.696,13,32,45,26,6,9,7,23
Thu_Dec_21_2023_Minnesota Timberwolves,2023-10-28,Minnesota Timberwolves,118,16,Los Angeles Lakers,111,5,1.48,2.65,1,7,240,42,87,0.483,28,51,0.5490196078431373,14,36,0.389,20,25,0.8,9,31,40,32,13,7,14,19,41,83,0.494,31,59,0.5254237288135594,10,24,0.417,19,24,0.792,7,31,38,21,6,6,18,18
Thu_Dec_21_2023_Oklahoma City Thunder,2023-10-29,Oklahoma City Thunder,134,21,Los Angeles Clippers,115,11,2.39,1.61,1,19,240,51,87,0.586,35,53,0.660377358490566,16,34,0.471,16,18,0.889,6,32,38,35,9,5,12,11,44,93,0.473,27,50,0.54,17,43,0.395,10,12,0.833,12,28,40,23,9,5,16,18
Thu_Dec_21_2023_Portland Trail Blazers,2023-10-28,Washington Wizards,118,-28,Portland Trail Blazers,117,-30,1.91,1.91,1,1,240,42,84,0.5,30,54,0.5555555555555556,12,30,0.4,22,32,0.688,7,30,37,26,9,6,12,17,43,95,0.453,29,65,0.4461538461538462,14,30,0.467,17,23,0.739,20,31,51,24,7,6,16,27
Thu_Dec_28_2023_Boston Celtics,2023-10-27,Boston Celtics,128,43,Detroit Pistons,122,-37,1.28,3.79,1,6,265,48,99,0.485,37,60,0.6166666666666667,11,39,0.282,21,25,0.84,11,32,43,25,10,4,12,15,48,101,0.475,34,58,0.5862068965517241,14,43,0.326,12,19,0.632,19,38,57,27,7,4,19,21
Thu_Dec_28_2023_Chicago Bulls,2023-10-25,Chicago Bulls,104,-2,Indiana Pacers,120,5,1.71,2.17,0,-16,240,40,97,0.412,33,70,0.4714285714285714,7,27,0.259,17,22,0.773,13,34,47,19,7,4,8,20,43,85,0.506,24,43,0.5581395348837209,19,42,0.452,15,22,0.682,6,41,47,30,6,9,14,21
Thu_Dec_28_2023_Denver Nuggets,2023-10-25,Memphis Grizzlies,105,-23,Denver Nuggets,142,25,1.85,1.96,0,-37,240,37,89,0.416,24,54,0.4444444444444444,13,35,0.371,18,25,0.72,11,25,36,23,8,5,11,13,55,96,0.573,35,55,0.6363636363636364,20,41,0.488,12,14,0.857,12,41,53,43,6,7,12,19
