Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena
"Tue, Mar 14, 2023",8:00p,Brooklyn Nets,107,Oklahoma City Thunder,121,https://www.basketball-reference.com/boxscores/202303140OKC.html,"16,976",2:17,Paycom Center
"Tue, Mar 14, 2023",8:00p,Orlando Magic,114,San Antonio Spurs,132,https://www.basketball-reference.com/boxscores/202303140SAS.html,"13,708",2:02,AT&T Center
"Tue, Mar 14, 2023",10:00p,Milwaukee Bucks,116,Phoenix Suns,104,https://www.basketball-reference.com/boxscores/202303140PHO.html,"17,071",2:15,Footprint Center
"Tue, Mar 14, 2023",10:00p,New York Knicks,123,Portland Trail Blazers,107,https://www.basketball-reference.com/boxscores/202303140POR.html,"19,488",2:09,Moda Center
"Wed, Mar 15, 2023",7:30p,Philadelphia 76ers,118,Cleveland Cavaliers,109,https://www.basketball-reference.com/boxscores/202303150CLE.html,"19,432",2:26,Rocket Mortgage Fieldhouse
"Wed, Mar 15, 2023",7:30p,Memphis Grizzlies,119,Miami Heat,138,https://www.basketball-reference.com/boxscores/202303150MIA.html,"19,794",2:13,Kaseya Center
"Wed, Mar 15, 2023",8:00p,Sacramento Kings,117,Chicago Bulls,114,https://www.basketball-reference.com/boxscores/202303150CHI.html,"21,886",2:21,United Center
"Wed, Mar 15, 2023",8:00p,Los Angeles Lakers,110,Houston Rockets,114,https://www.basketball-reference.com/boxscores/202303150HOU.html,"18,055",2:23,Toyota Center
"Wed, Mar 15, 2023",8:00p,Boston Celtics,104,Minnesota Timberwolves,102,https://www.basketball-reference.com/boxscores/202303150MIN.html,"17,136",2:20,Target Center
"Wed, Mar 15, 2023",8:30p,Dallas Mavericks,137,San Antonio Spurs,128,https://www.basketball-reference.com/boxscores/202303150SAS.html,"18,354",2:37,AT&T Center
"Wed, Mar 15, 2023",10:00p,Golden State Warriors,126,Los Angeles Clippers,134,https://www.basketball-reference.com/boxscores/202303150LAC.html,"19,068",2:31,Crypto.com Arena
"Thu, Mar 16, 2023",7:00p,Denver Nuggets,119,Detroit Pistons,100,https://www.basketball-reference.com/boxscores/202303160DET.html,"17,987",2:07,Little Caesars Arena
"Thu, Mar 16, 2023",7:30p,Sacramento Kings,101,Brooklyn Nets,96,https://www.basketball-reference.com/boxscores/202303160BRK.html,"18,172",2:13,Barclays Center
"Thu, Mar 16, 2023",7:30p,Oklahoma City Thunder,111,Toronto Raptors,128,https://www.basketball-reference.com/boxscores/202303160TOR.html,"19,800",2:04,Scotiabank Arena
"Thu, Mar 16, 2023",8:00p,Indiana Pacers,139,Milwaukee Bucks,123,https://www.basketball-reference.com/boxscores/202303160MIL.html,"17,797",2:09,Fiserv Forum
"Thu, Mar 16, 2023",10:00p,Orlando Magic,113,Phoenix Suns,116,https://www.basketball-reference.com/boxscores/202303160PHO.html,"17,071",2:19,Footprint Center
"Fri, Mar 17, 2023",7:00p,Philadelphia 76ers,121,Charlotte Hornets,82,https://www.basketball-reference.com/boxscores/202303170CHO.html,"19,096",2:04,Spectrum Center
"Fri, Mar 17, 2023",7:30p,Golden State Warriors,119,Atlanta Hawks,127,https://www.basketball-reference.com/boxscores/202303170ATL.html,"18,201",2:10,State Farm Arena
"Fri, Mar 17, 2023",7:30p,Washington Wizards,94,Cleveland Cavaliers,117,https://www.basketball-reference.com/boxscores/202303170CLE.html,"19,432",2:11,Rocket Mortgage Fieldhouse
"Fri, Mar 17, 2023",8:00p,Minnesota Timberwolves,131,Chicago Bulls,139,https://www.basketball-reference.com/boxscores/202303170CHI.html,"20,109",2:47,United Center
"Fri, Mar 17, 2023",8:00p,New Orleans Pelicans,112,Houston Rockets,114,https://www.basketball-reference.com/boxscores/202303170HOU.html,"15,841",2:16,Toyota Center
"Fri, Mar 17, 2023",8:00p,Memphis Grizzlies,126,San Antonio Spurs,120,https://www.basketball-reference.com/boxscores/202303170SAS.html,"15,221",2:33,AT&T Center
"Fri, Mar 17, 2023",10:00p,Boston Celtics,126,Portland Trail Blazers,112,https://www.basketball-reference.com/boxscores/202303170POR.html,"19,393",2:15,Moda Center
"Fri, Mar 17, 2023",10:30p,Dallas Mavericks,111,Los Angeles Lakers,110,https://www.basketball-reference.com/boxscores/202303170LAL.html,"18,997",2:18,Crypto.com Arena
"Sat, Mar 18, 2023",1:00p,Denver Nuggets,110,New York Knicks,116,https://www.basketball-reference.com/boxscores/202303180NYK.html,"19,812",2:08,Madison Square Garden (IV)
"Sat, Mar 18, 2023",3:00p,Orlando Magic,113,Los Angeles Clippers,108,https://www.basketball-reference.com/boxscores/202303180LAC.html,"17,533",2:15,Crypto.com Arena
"Sat, Mar 18, 2023",7:00p,Philadelphia 76ers,141,Indiana Pacers,121,https://www.basketball-reference.com/boxscores/202303180IND.html,"17,274",2:07,Gainbridge Fieldhouse
"Sat, Mar 18, 2023",7:00p,Minnesota Timberwolves,107,Toronto Raptors,122,https://www.basketball-reference.com/boxscores/202303180TOR.html,"19,800",2:09,Scotiabank Arena
"Sat, Mar 18, 2023",8:00p,Miami Heat,99,Chicago Bulls,113,https://www.basketball-reference.com/boxscores/202303180CHI.html,"20,094",2:05,United Center
"Sat, Mar 18, 2023",8:00p,Golden State Warriors,119,Memphis Grizzlies,133,https://www.basketball-reference.com/boxscores/202303180MEM.html,"18,396",2:19,FedEx Forum
"Sat, Mar 18, 2023",8:00p,Sacramento Kings,132,Washington Wizards,118,https://www.basketball-reference.com/boxscores/202303180WAS.html,"18,529",2:07,Capital One Arena
"Sat, Mar 18, 2023",9:00p,Boston Celtics,117,Utah Jazz,118,https://www.basketball-reference.com/boxscores/202303180UTA.html,"18,206",2:11,Vivint Arena
"Sun, Mar 19, 2023",3:30p,Denver Nuggets,108,Brooklyn Nets,102,https://www.basketball-reference.com/boxscores/202303190BRK.html,"18,235",2:04,Barclays Center
"Sun, Mar 19, 2023",3:30p,Phoenix Suns,120,Oklahoma City Thunder,124,https://www.basketball-reference.com/boxscores/202303190OKC.html,"17,897",2:24,Paycom Center
"Sun, Mar 19, 2023",4:00p,Atlanta Hawks,118,San Antonio Spurs,126,https://www.basketball-reference.com/boxscores/202303190SAS.html,"16,311",2:07,AT&T Center
"Sun, Mar 19, 2023",6:00p,Miami Heat,112,Detroit Pistons,100,https://www.basketball-reference.com/boxscores/202303190DET.html,"20,190",2:13,Little Caesars Arena
"Sun, Mar 19, 2023",7:00p,New Orleans Pelicans,117,Houston Rockets,107,https://www.basketball-reference.com/boxscores/202303190HOU.html,"14,209",2:19,Toyota Center
"Sun, Mar 19, 2023",8:00p,Toronto Raptors,111,Milwaukee Bucks,118,https://www.basketball-reference.com/boxscores/202303190MIL.html,"17,341",2:08,Fiserv Forum
"Sun, Mar 19, 2023",9:00p,Los Angeles Clippers,117,Portland Trail Blazers,102,https://www.basketball-reference.com/boxscores/202303190POR.html,"18,714",2:05,Moda Center
"Sun, Mar 19, 2023",9:30p,Orlando Magic,105,Los Angeles Lakers,111,https://www.basketball-reference.com/boxscores/202303190LAL.html,"18,997",2:12,Crypto.com Arena
"Mon, Mar 20, 2023",7:00p,Indiana Pacers,109,Charlotte Hornets,115,https://www.basketball-reference.com/boxscores/202303200CHO.html,"12,449",2:24,Spectrum Center
"Mon, Mar 20, 2023",7:00p,Chicago Bulls,109,Philadelphia 76ers,105,https://www.basketball-reference.com/boxscores/202303200PHI.html,"21,145",2:37,Wells Fargo Center
"Mon, Mar 20, 2023",7:30p,Minnesota Timberwolves,140,New York Knicks,134,https://www.basketball-reference.com/boxscores/202303200NYK.html,"19,812",2:20,Madison Square Garden (IV)
"Mon, Mar 20, 2023",8:00p,Golden State Warriors,121,Houston Rockets,108,https://www.basketball-reference.com/boxscores/202303200HOU.html,"16,116",2:08,Toyota Center
"Mon, Mar 20, 2023",8:00p,Dallas Mavericks,108,Memphis Grizzlies,112,https://www.basketball-reference.com/boxscores/202303200MEM.html,"17,794",2:17,FedEx Forum
"Mon, Mar 20, 2023",9:00p,Sacramento Kings,120,Utah Jazz,128,https://www.basketball-reference.com/boxscores/202303200UTA.html,"18,206",2:14,Vivint Arena
"Tue, Mar 21, 2023",7:00p,Washington Wizards,112,Orlando Magic,122,https://www.basketball-reference.com/boxscores/202303210ORL.html,"16,096",2:12,Amway Center
"Tue, Mar 21, 2023",7:30p,Detroit Pistons,107,Atlanta Hawks,129,https://www.basketball-reference.com/boxscores/202303210ATL.html,"17,129",2:13,State Farm Arena
"Tue, Mar 21, 2023",7:30p,Cleveland Cavaliers,115,Brooklyn Nets,109,https://www.basketball-reference.com/boxscores/202303210BRK.html,"17,732",2:14,Barclays Center
"Tue, Mar 21, 2023",8:00p,San Antonio Spurs,84,New Orleans Pelicans,119,https://www.basketball-reference.com/boxscores/202303210NOP.html,"15,466",2:08,Smoothie King Center
"Tue, Mar 21, 2023",10:00p,Boston Celtics,132,Sacramento Kings,109,https://www.basketball-reference.com/boxscores/202303210SAC.html,"18,111",2:04,Golden 1 Center
"Tue, Mar 21, 2023",10:30p,Oklahoma City Thunder,101,Los Angeles Clippers,100,https://www.basketball-reference.com/boxscores/202303210LAC.html,"19,068",2:10,Crypto.com Arena
"Wed, Mar 22, 2023",7:00p,Denver Nuggets,118,Washington Wizards,104,https://www.basketball-reference.com/boxscores/202303220WAS.html,"16,508",2:08,Capital One Arena
"Wed, Mar 22, 2023",7:30p,Golden State Warriors,127,Dallas Mavericks,125,https://www.basketball-reference.com/boxscores/202303220DAL.html,"20,377",2:28,American Airlines Center
"Wed, Mar 22, 2023",7:30p,New York Knicks,120,Miami Heat,127,https://www.basketball-reference.com/boxscores/202303220MIA.html,"19,863",2:17,Kaseya Center
"Wed, Mar 22, 2023",7:30p,Indiana Pacers,118,Toronto Raptors,114,https://www.basketball-reference.com/boxscores/202303220TOR.html,"19,800",2:17,Scotiabank Arena
"Wed, Mar 22, 2023",8:00p,Philadelphia 76ers,116,Chicago Bulls,91,https://www.basketball-reference.com/boxscores/202303220CHI.html,"20,946",2:17,United Center
"Wed, Mar 22, 2023",8:00p,Houston Rockets,125,Memphis Grizzlies,130,https://www.basketball-reference.com/boxscores/202303220MEM.html,"17,794",2:16,FedEx Forum
"Wed, Mar 22, 2023",8:00p,San Antonio Spurs,94,Milwaukee Bucks,130,https://www.basketball-reference.com/boxscores/202303220MIL.html,"17,756",2:03,Fiserv Forum
"Wed, Mar 22, 2023",8:00p,Atlanta Hawks,124,Minnesota Timberwolves,125,https://www.basketball-reference.com/boxscores/202303220MIN.html,"17,136",2:19,Target Center
"Wed, Mar 22, 2023",9:00p,Portland Trail Blazers,127,Utah Jazz,115,https://www.basketball-reference.com/boxscores/202303220UTA.html,,2:16,Vivint Arena
"Wed, Mar 22, 2023",10:00p,Phoenix Suns,111,Los Angeles Lakers,122,https://www.basketball-reference.com/boxscores/202303220LAL.html,"18,435",2:22,Crypto.com Arena
"Thu, Mar 23, 2023",7:00p,New York Knicks,106,Orlando Magic,111,https://www.basketball-reference.com/boxscores/202303230ORL.html,"17,607",2:14,Amway Center
"Thu, Mar 23, 2023",7:30p,Cleveland Cavaliers,116,Brooklyn Nets,114,https://www.basketball-reference.com/boxscores/202303230BRK.html,"17,732",2:13,Barclays Center
"Thu, Mar 23, 2023",8:00p,Charlotte Hornets,96,New Orleans Pelicans,115,https://www.basketball-reference.com/boxscores/202303230NOP.html,"15,749",2:00,Smoothie King Center
"Thu, Mar 23, 2023",10:30p,Oklahoma City Thunder,105,Los Angeles Clippers,127,https://www.basketball-reference.com/boxscores/202303230LAC.html,"17,307",2:01,Crypto.com Arena
"Fri, Mar 24, 2023",7:00p,Indiana Pacers,95,Boston Celtics,120,https://www.basketball-reference.com/boxscores/202303240BOS.html,"19,156",2:05,TD Garden
"Fri, Mar 24, 2023",7:00p,San Antonio Spurs,124,Washington Wizards,136,https://www.basketball-reference.com/boxscores/202303240WAS.html,"17,004",2:01,Capital One Arena
"Fri, Mar 24, 2023",7:30p,Detroit Pistons,97,Toronto Raptors,118,https://www.basketball-reference.com/boxscores/202303240TOR.html,"19,800",2:13,Scotiabank Arena
"Fri, Mar 24, 2023",8:00p,Houston Rockets,114,Memphis Grizzlies,151,https://www.basketball-reference.com/boxscores/202303240MEM.html,"17,851",1:59,FedEx Forum
"Fri, Mar 24, 2023",8:30p,Charlotte Hornets,117,Dallas Mavericks,109,https://www.basketball-reference.com/boxscores/202303240DAL.html,"20,347",2:11,American Airlines Center
"Fri, Mar 24, 2023",9:00p,Milwaukee Bucks,144,Utah Jazz,116,https://www.basketball-reference.com/boxscores/202303240UTA.html,"18,206",2:09,Vivint Arena
"Fri, Mar 24, 2023",10:00p,Philadelphia 76ers,112,Golden State Warriors,120,https://www.basketball-reference.com/boxscores/202303240GSW.html,"18,064",2:21,Chase Center
"Fri, Mar 24, 2023",10:00p,Chicago Bulls,124,Portland Trail Blazers,96,https://www.basketball-reference.com/boxscores/202303240POR.html,"19,393",1:58,Moda Center
"Fri, Mar 24, 2023",10:00p,Phoenix Suns,127,Sacramento Kings,135,https://www.basketball-reference.com/boxscores/202303240SAC.html,"18,151",2:20,Golden 1 Center
"Fri, Mar 24, 2023",10:30p,Oklahoma City Thunder,111,Los Angeles Lakers,116,https://www.basketball-reference.com/boxscores/202303240LAL.html,"18,997",2:09,Crypto.com Arena
"Sat, Mar 25, 2023",5:00p,Indiana Pacers,130,Atlanta Hawks,143,https://www.basketball-reference.com/boxscores/202303250ATL.html,"17,699",2:07,State Farm Arena
"Sat, Mar 25, 2023",8:00p,Brooklyn Nets,129,Miami Heat,100,https://www.basketball-reference.com/boxscores/202303250MIA.html,"19,680",2:13,Kaseya Center
"Sat, Mar 25, 2023",9:00p,Milwaukee Bucks,106,Denver Nuggets,129,https://www.basketball-reference.com/boxscores/202303250DEN.html,"19,919",2:13,Ball Arena
"Sat, Mar 25, 2023",10:00p,Philadelphia 76ers,105,Phoenix Suns,125,https://www.basketball-reference.com/boxscores/202303250PHO.html,"17,071",2:12,Footprint Center
"Sat, Mar 25, 2023",10:00p,Utah Jazz,113,Sacramento Kings,121,https://www.basketball-reference.com/boxscores/202303250SAC.html,"18,151",2:07,Golden 1 Center
"Sat, Mar 25, 2023",10:30p,New Orleans Pelicans,131,Los Angeles Clippers,110,https://www.basketball-reference.com/boxscores/202303250LAC.html,"17,702",2:06,Crypto.com Arena
"Sun, Mar 26, 2023",1:00p,Dallas Mavericks,104,Charlotte Hornets,110,https://www.basketball-reference.com/boxscores/202303260CHO.html,"19,264",2:13,Spectrum Center
"Sun, Mar 26, 2023",3:30p,Chicago Bulls,118,Los Angeles Lakers,108,https://www.basketball-reference.com/boxscores/202303260LAL.html,"18,997",2:12,Crypto.com Arena
"Sun, Mar 26, 2023",6:00p,Memphis Grizzlies,123,Atlanta Hawks,119,https://www.basketball-reference.com/boxscores/202303260ATL.html,"18,056",2:15,State Farm Arena
"Sun, Mar 26, 2023",6:00p,San Antonio Spurs,93,Boston Celtics,137,https://www.basketball-reference.com/boxscores/202303260BOS.html,"19,156",2:03,TD Garden
"Sun, Mar 26, 2023",6:00p,Houston Rockets,91,Cleveland Cavaliers,108,https://www.basketball-reference.com/boxscores/202303260CLE.html,"19,432",2:07,Rocket Mortgage Fieldhouse
"Sun, Mar 26, 2023",6:00p,Brooklyn Nets,106,Orlando Magic,119,https://www.basketball-reference.com/boxscores/202303260ORL.html,"17,862",2:11,Amway Center
"Sun, Mar 26, 2023",6:00p,Washington Wizards,104,Toronto Raptors,114,https://www.basketball-reference.com/boxscores/202303260TOR.html,"19,800",2:06,Scotiabank Arena
"Sun, Mar 26, 2023",7:00p,Oklahoma City Thunder,118,Portland Trail Blazers,112,https://www.basketball-reference.com/boxscores/202303260POR.html,"18,626",2:12,Moda Center
"Sun, Mar 26, 2023",8:30p,Minnesota Timberwolves,99,Golden State Warriors,96,https://www.basketball-reference.com/boxscores/202303260GSW.html,"18,064",2:30,Chase Center
"Mon, Mar 27, 2023",7:00p,Milwaukee Bucks,126,Detroit Pistons,117,https://www.basketball-reference.com/boxscores/202303270DET.html,"21,090",2:15,Little Caesars Arena
"Mon, Mar 27, 2023",7:00p,Dallas Mavericks,127,Indiana Pacers,104,https://www.basketball-reference.com/boxscores/202303270IND.html,"17,022",2:13,Gainbridge Fieldhouse
"Mon, Mar 27, 2023",7:30p,Houston Rockets,115,New York Knicks,137,https://www.basketball-reference.com/boxscores/202303270NYK.html,"19,812",2:10,Madison Square Garden (IV)
"Mon, Mar 27, 2023",9:00p,Phoenix Suns,117,Utah Jazz,103,https://www.basketball-reference.com/boxscores/202303270UTA.html,"18,206",2:07,Vivint Arena
"Mon, Mar 27, 2023",9:30p,Philadelphia 76ers,111,Denver Nuggets,116,https://www.basketball-reference.com/boxscores/202303270DEN.html,"19,781",2:07,Ball Arena
"Mon, Mar 27, 2023",10:00p,New Orleans Pelicans,124,Portland Trail Blazers,90,https://www.basketball-reference.com/boxscores/202303270POR.html,"17,943",2:00,Moda Center
"Mon, Mar 27, 2023",10:00p,Minnesota Timberwolves,119,Sacramento Kings,115,https://www.basketball-reference.com/boxscores/202303270SAC.html,"18,151",2:24,Golden 1 Center
"Mon, Mar 27, 2023",10:30p,Chicago Bulls,112,Los Angeles Clippers,124,https://www.basketball-reference.com/boxscores/202303270LAC.html,"19,068",2:03,Crypto.com Arena
"Tue, Mar 28, 2023",7:00p,Boston Celtics,111,Washington Wizards,130,https://www.basketball-reference.com/boxscores/202303280WAS.html,"20,476",2:02,Capital One Arena
"Tue, Mar 28, 2023",7:30p,Cleveland Cavaliers,118,Atlanta Hawks,120,https://www.basketball-reference.com/boxscores/202303280ATL.html,"17,748",2:22,State Farm Arena
"Tue, Mar 28, 2023",7:30p,Miami Heat,92,Toronto Raptors,106,https://www.basketball-reference.com/boxscores/202303280TOR.html,"19,800",2:05,Scotiabank Arena
"Tue, Mar 28, 2023",8:00p,Orlando Magic,108,Memphis Grizzlies,113,https://www.basketball-reference.com/boxscores/202303280MEM.html,"16,507",2:14,FedEx Forum
"Tue, Mar 28, 2023",8:00p,Charlotte Hornets,137,Oklahoma City Thunder,134,https://www.basketball-reference.com/boxscores/202303280OKC.html,"15,428",2:19,Paycom Center
"Tue, Mar 28, 2023",10:00p,New Orleans Pelicans,109,Golden State Warriors,120,https://www.basketball-reference.com/boxscores/202303280GSW.html,"18,064",2:36,Chase Center
"Wed, Mar 29, 2023",7:00p,Milwaukee Bucks,149,Indiana Pacers,136,https://www.basketball-reference.com/boxscores/202303290IND.html,"16,524",2:22,Gainbridge Fieldhouse
"Wed, Mar 29, 2023",7:30p,Houston Rockets,114,Brooklyn Nets,123,https://www.basketball-reference.com/boxscores/202303290BRK.html,"17,074",2:12,Barclays Center
"Wed, Mar 29, 2023",7:30p,Miami Heat,92,New York Knicks,101,https://www.basketball-reference.com/boxscores/202303290NYK.html,"19,812",2:09,Madison Square Garden (IV)
"Wed, Mar 29, 2023",7:30p,Dallas Mavericks,108,Philadelphia 76ers,116,https://www.basketball-reference.com/boxscores/202303290PHI.html,"20,583",2:26,Wells Fargo Center
"Wed, Mar 29, 2023",8:00p,Los Angeles Lakers,121,Chicago Bulls,110,https://www.basketball-reference.com/boxscores/202303290CHI.html,"21,739",2:13,United Center
"Wed, Mar 29, 2023",8:00p,Los Angeles Clippers,141,Memphis Grizzlies,132,https://www.basketball-reference.com/boxscores/202303290MEM.html,"16,775",2:16,FedEx Forum
"Wed, Mar 29, 2023",8:00p,Detroit Pistons,106,Oklahoma City Thunder,107,https://www.basketball-reference.com/boxscores/202303290OKC.html,"15,047",2:17,Paycom Center
"Wed, Mar 29, 2023",8:00p,Utah Jazz,128,San Antonio Spurs,117,https://www.basketball-reference.com/boxscores/202303290SAS.html,"18,354",,AT&T Center
"Wed, Mar 29, 2023",10:00p,Minnesota Timberwolves,100,Phoenix Suns,107,https://www.basketball-reference.com/boxscores/202303290PHO.html,"17,071",2:17,Footprint Center
"Wed, Mar 29, 2023",10:00p,Sacramento Kings,120,Portland Trail Blazers,80,https://www.basketball-reference.com/boxscores/202303290POR.html,"18,550",1:59,Moda Center
"Thu, Mar 30, 2023",7:30p,Boston Celtics,140,Milwaukee Bucks,99,https://www.basketball-reference.com/boxscores/202303300MIL.html,"18,073",2:09,Fiserv Forum
"Thu, Mar 30, 2023",10:00p,New Orleans Pelicans,107,Denver Nuggets,88,https://www.basketball-reference.com/boxscores/202303300DEN.html,"19,728",2:30,Ball Arena
"Fri, Mar 31, 2023",7:00p,Chicago Bulls,121,Charlotte Hornets,91,https://www.basketball-reference.com/boxscores/202303310CHO.html,"18,768",2:06,Spectrum Center
"Fri, Mar 31, 2023",7:00p,Oklahoma City Thunder,117,Indiana Pacers,121,https://www.basketball-reference.com/boxscores/202303310IND.html,"16,506",2:32,Gainbridge Fieldhouse
"Fri, Mar 31, 2023",7:00p,Toronto Raptors,110,Philadelphia 76ers,117,https://www.basketball-reference.com/boxscores/202303310PHI.html,"20,993",2:19,Wells Fargo Center
"Fri, Mar 31, 2023",7:00p,Orlando Magic,116,Washington Wizards,109,https://www.basketball-reference.com/boxscores/202303310WAS.html,"16,411",2:15,Capital One Arena
"Fri, Mar 31, 2023",7:30p,Utah Jazz,114,Boston Celtics,122,https://www.basketball-reference.com/boxscores/202303310BOS.html,"19,156",2:05,TD Garden
"Fri, Mar 31, 2023",7:30p,Atlanta Hawks,107,Brooklyn Nets,124,https://www.basketball-reference.com/boxscores/202303310BRK.html,"17,849",2:06,Barclays Center
"Fri, Mar 31, 2023",7:30p,New York Knicks,130,Cleveland Cavaliers,116,https://www.basketball-reference.com/boxscores/202303310CLE.html,"19,432",2:09,Rocket Mortgage Fieldhouse
"Fri, Mar 31, 2023",8:00p,Detroit Pistons,115,Houston Rockets,121,https://www.basketball-reference.com/boxscores/202303310HOU.html,"15,844",2:28,Toyota Center
"Fri, Mar 31, 2023",8:00p,Los Angeles Clippers,94,Memphis Grizzlies,108,https://www.basketball-reference.com/boxscores/202303310MEM.html,"16,376",2:02,FedEx Forum
"Fri, Mar 31, 2023",8:00p,Los Angeles Lakers,123,Minnesota Timberwolves,111,https://www.basketball-reference.com/boxscores/202303310MIN.html,"18,978",2:23,Target Center
"Fri, Mar 31, 2023",10:00p,San Antonio Spurs,115,Golden State Warriors,130,https://www.basketball-reference.com/boxscores/202303310GSW.html,"18,064",2:11,Chase Center
"Fri, Mar 31, 2023",10:00p,Sacramento Kings,138,Portland Trail Blazers,114,https://www.basketball-reference.com/boxscores/202303310POR.html,"18,389",2:04,Moda Center
"Fri, Mar 31, 2023",10:30p,Denver Nuggets,93,Phoenix Suns,100,https://www.basketball-reference.com/boxscores/202303310PHO.html,"17,071",2:08,Footprint Center
"Sat, Apr 1, 2023",7:30p,Dallas Mavericks,122,Miami Heat,129,https://www.basketball-reference.com/boxscores/202304010MIA.html,"20,011",2:18,Kaseya Center
"Sat, Apr 1, 2023",8:30p,Los Angeles Clippers,114,New Orleans Pelicans,122,https://www.basketball-reference.com/boxscores/202304010NOP.html,"18,399",2:13,Smoothie King Center
"Sun, Apr 2, 2023",1:00p,Toronto Raptors,128,Charlotte Hornets,108,https://www.basketball-reference.com/boxscores/202304020CHO.html,"16,052",1:54,Spectrum Center
"Sun, Apr 2, 2023",3:30p,Utah Jazz,110,Brooklyn Nets,111,https://www.basketball-reference.com/boxscores/202304020BRK.html,"17,732",2:18,Barclays Center
"Sun, Apr 2, 2023",3:30p,Memphis Grizzlies,107,Chicago Bulls,128,https://www.basketball-reference.com/boxscores/202304020CHI.html,"20,944",2:07,United Center
"Sun, Apr 2, 2023",3:30p,Portland Trail Blazers,107,Minnesota Timberwolves,105,https://www.basketball-reference.com/boxscores/202304020MIN.html,"18,978",2:17,Target Center
"Sun, Apr 2, 2023",6:00p,Dallas Mavericks,130,Atlanta Hawks,132,https://www.basketball-reference.com/boxscores/202304020ATL.html,"17,678",2:40,State Farm Arena
"Sun, Apr 2, 2023",6:00p,Washington Wizards,109,New York Knicks,118,https://www.basketball-reference.com/boxscores/202304020NYK.html,"19,812",2:02,Madison Square Garden (IV)
"Sun, Apr 2, 2023",6:00p,Detroit Pistons,102,Orlando Magic,128,https://www.basketball-reference.com/boxscores/202304020ORL.html,"19,431",2:42,Amway Center
"Sun, Apr 2, 2023",6:00p,San Antonio Spurs,142,Sacramento Kings,134,https://www.basketball-reference.com/boxscores/202304020SAC.html,"18,183",2:29,Golden 1 Center
"Sun, Apr 2, 2023",7:00p,Los Angeles Lakers,134,Houston Rockets,109,https://www.basketball-reference.com/boxscores/202304020HOU.html,"18,204",2:02,Toyota Center
"Sun, Apr 2, 2023",7:00p,Phoenix Suns,128,Oklahoma City Thunder,118,https://www.basketball-reference.com/boxscores/202304020OKC.html,"17,981",2:23,Paycom Center
"Sun, Apr 2, 2023",8:00p,Indiana Pacers,105,Cleveland Cavaliers,115,https://www.basketball-reference.com/boxscores/202304020CLE.html,"19,432",2:19,Rocket Mortgage Fieldhouse
"Sun, Apr 2, 2023",8:00p,Philadelphia 76ers,104,Milwaukee Bucks,117,https://www.basketball-reference.com/boxscores/202304020MIL.html,"17,532",2:09,Fiserv Forum
"Sun, Apr 2, 2023",8:30p,Golden State Warriors,110,Denver Nuggets,112,https://www.basketball-reference.com/boxscores/202304020DEN.html,"19,752",2:13,Ball Arena
"Tue, Apr 4, 2023",7:00p,Toronto Raptors,120,Charlotte Hornets,100,https://www.basketball-reference.com/boxscores/202304040CHO.html,"14,965",2:09,Spectrum Center
"Tue, Apr 4, 2023",7:00p,Miami Heat,118,Detroit Pistons,105,https://www.basketball-reference.com/boxscores/202304040DET.html,"18,453",2:16,Little Caesars Arena
"Tue, Apr 4, 2023",7:00p,Cleveland Cavaliers,117,Orlando Magic,113,https://www.basketball-reference.com/boxscores/202304040ORL.html,"19,449",2:13,Amway Center
"Tue, Apr 4, 2023",7:00p,Milwaukee Bucks,140,Washington Wizards,128,https://www.basketball-reference.com/boxscores/202304040WAS.html,"19,098",2:10,Capital One Arena
"Tue, Apr 4, 2023",7:30p,Minnesota Timberwolves,107,Brooklyn Nets,102,https://www.basketball-reference.com/boxscores/202304040BRK.html,"17,893",2:05,Barclays Center
"Tue, Apr 4, 2023",8:00p,Atlanta Hawks,123,Chicago Bulls,105,https://www.basketball-reference.com/boxscores/202304040CHI.html,"21,717",2:08,United Center
"Tue, Apr 4, 2023",8:00p,Denver Nuggets,103,Houston Rockets,124,https://www.basketball-reference.com/boxscores/202304040HOU.html,"16,924",2:05,Toyota Center
"Tue, Apr 4, 2023",8:00p,Portland Trail Blazers,109,Memphis Grizzlies,119,https://www.basketball-reference.com/boxscores/202304040MEM.html,"17,558",1:58,FedEx Forum
"Tue, Apr 4, 2023",8:00p,Sacramento Kings,121,New Orleans Pelicans,103,https://www.basketball-reference.com/boxscores/202304040NOP.html,"15,799",2:05,Smoothie King Center
"Tue, Apr 4, 2023",8:00p,Boston Celtics,101,Philadelphia 76ers,103,https://www.basketball-reference.com/boxscores/202304040PHI.html,"21,104",2:19,Wells Fargo Center
"Tue, Apr 4, 2023",9:00p,Los Angeles Lakers,135,Utah Jazz,133,https://www.basketball-reference.com/boxscores/202304040UTA.html,"18,206",2:31,Vivint Arena
"Tue, Apr 4, 2023",10:00p,Oklahoma City Thunder,125,Golden State Warriors,136,https://www.basketball-reference.com/boxscores/202304040GSW.html,"18,064",2:17,Chase Center
"Tue, Apr 4, 2023",10:00p,San Antonio Spurs,94,Phoenix Suns,115,https://www.basketball-reference.com/boxscores/202304040PHO.html,"17,071",2:01,Footprint Center
"Wed, Apr 5, 2023",7:00p,Brooklyn Nets,123,Detroit Pistons,108,https://www.basketball-reference.com/boxscores/202304050DET.html,"18,313",2:06,Little Caesars Arena
